ID,DSE01,DSE02,DSE03,DSE04,DSE05,DSE06,DSE07,DSE08,DSE09,DSE10,HAB01,HAB02,HAB03,HAB041,HAB042,HAB043,HAB044,HAB045,HAB046,ULV01,ULV02,ULV03,UVL04,ULV05,ULV06,ULV07,ULV08,ULV09,ACD1,ACD02,RAN01,RAN02,RAN03,JOG101,CAP101,JOG102,CAP102,JOG103,CAP103,JOG104,CAP104,JOG105,CAP105,JOG106,CAP106,JOG107,CAP107,JOG108,CAP108,JOG109,CAP109,JOG201,CAP201,JOG202,CAP202,JOG203,CAP203,JOG204,CAP204,JOG205,CAP205,JOG206,CAP206,JOG207,CAP207,JOG208,CAP208,JOG209,CAP209,JOG301,CAP301,JOG302,CAP302,JOG303,CAP303,JOG304,CAP304,JOG305,CAP305,JOG306,CAP306,JOG307,CAP307,JOG308,CAP308,JOG309,CAP309,DEB01,DEB02,DEB03,COM011,COM012,COM013,COM014,COM015,COM016,COM017,COM021,COM022,COM023,COM024,COM025,COM03,FNT01,interviewtime
3280,11,A1,3,7,1,1,4,1,1,NA,2,1,A1,,,,,,Y,A1,11,11,1,1,A2,A1,A2,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,1,A3,10,A2,10,A3,8,A2,10,A2,10,A2,1,A3,9,A3,10,2,1,2,,Y,Y,Y,,,,5,4,1,3,2,6,1,901.88
3281,26,A1,3,7,8,2,6,2,1,NA,3,1,A3,Y,Y,,,,,A3,26,26,1,1,A2,A1,A1,A1,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,8,A2,8,A3,8,A2,8,A2,7,A3,8,A2,8,A3,8,2,2,1,Y,Y,Y,Y,,,,5,4,1,3,2,6,5,406.68
3282,26,A2,4,7,3,2,8,2,1,NA,3,1,A3,,Y,,,,,A1,26,26,2,5,A1,A1,A1,A1,NA,2,2,1,NA,A3,7,A2,7,A3,7,A3,8,A3,7,A3,9,A3,7,A3,9,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,Y,Y,,,5,1,2,3,4,2,5,520.84
3283,7,A1,2,7,1,1,7,7,1,NA,7,1,A3,,Y,,,,,A2,7,5,7,10,A3,A1,A2,A4,NA,1,2,1,NA,A3,10,A3,8,A2,8,A2,7,A3,8,A3,8,A3,7,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,3,1,5,2,4,2,5,618.44
3284,26,A1,6,7,1,2,8,4,2,2,2,1,A3,Y,,,,,,A1,26,26,2,3,A2,A1,A1,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A2,10,A3,10,A2,10,A2,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,Y,,,5,4,1,3,2,6,1,558.29
3285,11,A1,5,7,1,2,8,5,3,2,2,1,A3,,,,,,Y,A3,11,11,3,5,A2,A1,A2,A2,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,5,A2,8,A2,5,A2,7,A3,7,A3,7,A3,7,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,1,3,4,2,5,1,1368.73
3286,23,A1,5,7,3,2,6,2,1,NA,4,1,A3,,,,,,Y,A2,23,24,3,5,A3,A1,A1,A4,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,3,1,4,2,4,5,773.38
3287,14,A2,6,4,3,2,6,7,4,2,5,1,A2,Y,,,,,,A2,14,14,1,2,A3,A1,A2,A4,NA,1,2,1,NA,A2,10,A2,10,A2,10,A2,9,A2,8,A2,7,A2,6,A2,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,,Y,,,,,,5,1,2,3,4,5,5,1424.42
3288,23,A2,4,7,3,1,6,1,1,NA,3,1,A1,,Y,,,,,A1,23,23,3,5,A1,A1,A1,A4,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,10,A3,8,A2,8,A2,8,A2,8,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,2,1,4,3,2,5,547.31
3289,23,A1,3,7,1,2,6,2,1,NA,1,1,A3,Y,Y,,,,,A1,23,23,2,4,A1,A1,A2,A2,1,NA,1,1,NA,A1,10,A2,10,A3,10,A2,10,A3,10,A2,9,A3,8,A3,10,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,Y,Y,,Y,,,5,3,1,4,2,3,5,494.94
3292,24,A2,2,5,1,1,6,4,1,NA,5,1,A2,Y,,,,,,A1,24,24,1,2,A1,A1,A2,A4,1,NA,1,1,NA,A3,8,A3,8,A2,6,A3,7,A2,5,A3,9,A2,8,A3,9,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,2,1,3,4,2,5,974.45
3291,7,A1,4,7,1,2,8,4,3,1,3,1,A2,,Y,,,,,A2,7,9,1,3,A2,A1,A1,A1,2,NA,1,1,NA,A3,7,A3,10,A3,6,A2,8,A3,8,A3,9,A3,7,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,,Y,,,5,1,2,3,4,3,5,696.68
3293,7,A1,4,7,8,1,5,1,1,NA,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,2,NA,1,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,8,A3,9,A2,10,A3,9,A2,8,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,3,1,4,2,5,5,544.1
3295,23,A2,4,7,3,3,6,3,2,1,3,1,A1,Y,,,,,,A2,23,23,4,8,A3,A2,A1,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,9,A2,10,A3,8,A2,9,A2,9,A2,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,,Y,Y,,,,4,1,2,5,3,3,6,1067.99
3296,7,A2,4,7,3,1,7,2,1,NA,5,1,A1,,Y,,,,,A3,7,11,4,8,A1,A1,A1,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A2,9,A2,7,A3,6,A2,10,A3,9,A3,10,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,3,1,4,2,6,6,945.86
3297,23,A2,7,7,3,2,6,7,4,2,1,1,A1,,,,,,Y,A1,23,23,2,3,A1,A1,A1,A4,1,NA,1,1,NA,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A2,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,Y,Y,Y,Y,Y,Y,5,1,2,3,4,7,2,1560.13
3298,23,A2,6,4,3,2,6,4,4,2,2,1,A1,Y,,,,,,A1,23,23,1,5,A3,A1,A2,A3,2,NA,1,1,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,Y,,Y,,Y,,,5,3,1,4,2,6,5,1736.71
3301,7,A2,3,7,2,2,6,3,1,NA,7,1,A2,Y,Y,,,,,A1,7,11,3,6,A2,A1,A1,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,7,A2,8,A2,10,A3,7,A2,6,A3,10,A3,10,A2,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,2,3,4,1,5,5,387.02
3302,23,A2,3,6,3,2,6,2,1,NA,3,1,A3,Y,,,,,,A1,23,23,2,3,A1,A1,A1,A3,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,7,A2,9,A3,7,A2,9,A2,7,A2,8,A3,8,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,3,1,4,2,5,6,471.73
3320,7,A1,4,7,3,2,9,2,3,1,7,1,A3,,,,,,Y,A3,7,9,2,4,A2,A1,A1,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,9,A2,9,A3,8,A2,10,A3,9,A3,9,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,Y,Y,Y,Y,,,5,4,1,2,3,6,5,3546.41
3308,7,A2,6,6,3,2,8,3,3,2,5,1,A1,,Y,,,,,A3,7,9,2,3,A2,A1,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A3,8,A2,8,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,5,5,831.53
3309,7,A2,5,7,1,2,8,4,3,1,7,1,A1,,Y,,,,,A3,16,15,2,3,A1,A1,A2,A2,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,A3,10,A2,10,2,2,2,,Y,Y,Y,Y,,,4,2,1,5,3,6,5,875.34
3310,26,A2,5,7,1,3,8,5,3,1,5,1,A3,,Y,,,,,A2,26,26,2,3,A2,A2,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,9,A2,9,A2,10,A3,10,A2,9,A3,10,A3,10,A2,8,2,2,2,,Y,Y,,Y,,,4,5,2,3,1,4,5,723.51
3311,18,A2,3,6,3,2,8,3,2,1,5,1,A1,,Y,,,,,A2,18,24,2,5,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,9,A2,8,A2,7,A2,6,A2,8,A3,9,A3,9,A2,5,2,2,1,,Y,Y,,Y,,,5,2,1,4,3,2,6,723.3
3312,7,A2,5,6,3,2,7,4,5,1,2,1,A1,,Y,,,,,A2,7,5,5,10,A1,A1,A1,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,1,2,1,,,,,Y,,,5,2,1,3,4,8,5,1120.96
3313,19,A1,3,7,8,1,9,6,1,NA,5,1,A3,,,,,,Y,A2,19,19,7,2,A2,A2,A1,A2,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,8,A3,10,A2,10,A3,5,A2,9,A2,10,A3,5,A3,9,A3,10,2,1,2,,Y,,Y,Y,,,5,3,2,4,1,6,5,632.74
3314,6,A2,4,7,1,2,6,4,3,1,7,1,A3,Y,,,,,,A3,6,17,3,5,A2,A2,A2,A3,NA,2,2,1,NA,A3,10,A3,9,A2,9,A2,9,A3,9,A3,10,A2,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,Y,,,5,2,1,3,4,3,1,483.3
3315,7,A1,3,7,4,1,5,3,1,NA,5,4,,Y,Y,,,,,,NA,NA,NA,NA,,,,,NA,2,2,1,2,A3,9,A2,9,A3,9,A2,9,A3,8,A3,5,A3,8,A3,10,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,,,,,2,3,5,1,4,7,5,524.93
3316,23,A1,3,7,3,2,6,2,1,NA,3,1,A3,,Y,,,,,A1,23,23,3,4,A1,A1,A2,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,8,A3,9,A2,10,A3,10,A2,9,A3,9,A3,7,A2,8,A3,9,2,2,2,,,,Y,,,,5,1,2,3,4,2,5,675.1
3317,23,A2,5,7,3,2,6,2,1,NA,2,1,A1,Y,Y,,,,,A2,23,24,5,10,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,7,A2,8,A3,7,A2,7,A3,6,A3,6,A3,7,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,,Y,Y,Y,,,5,2,1,4,3,6,5,805.77
3318,23,A2,3,6,3,1,6,1,1,NA,2,1,A1,,,,,,Y,A1,23,23,2,4,A1,A1,A1,A3,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,9,A2,10,A3,8,A2,7,A2,10,A3,7,A3,10,A3,8,2,1,1,Y,Y,Y,,,,,5,3,1,4,2,6,5,2147.69
3321,26,A1,2,5,7,1,9,4,1,NA,2,1,A2,Y,Y,Y,,,,A3,26,26,1,1,A2,A2,A1,A1,1,NA,1,1,NA,A3,10,A2,10,A2,7,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,3,1,4,2,5,1,1805.1
3323,7,A2,7,7,3,2,8,2,3,2,3,1,A1,Y,Y,,,,,A2,7,9,1,1,A2,A1,A1,A1,NA,2,2,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,Y,Y,,5,3,1,4,2,6,5,534.75
3324,23,A2,6,5,3,2,7,2,1,NA,6,3,A3,Y,Y,,,Y,,A3,23,19,5,10,A2,A1,A1,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,10,A2,10,A3,9,A3,9,A2,9,A3,9,A2,9,A2,9,A3,9,1,1,2,,Y,Y,,Y,,,5,1,3,4,2,4,5,486.4
3325,26,A1,3,5,7,1,8,4,1,NA,4,1,A1,,Y,,,,,A2,26,19,3,5,A1,A1,A1,A1,NA,1,2,1,NA,A3,8,A3,8,A2,5,A3,8,A3,8,A3,7,A2,6,A3,8,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,4,2,1,5,3,6,1,542.18
3329,24,A1,2,5,7,1,6,3,1,NA,6,1,A2,Y,,,,,,A3,24,24,1,2,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,8,A2,6,A3,9,A2,9,A3,10,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,4,1,3,2,8,1,360.56
3328,7,A1,4,7,1,2,7,4,3,1,4,1,A3,Y,Y,Y,,Y,,A2,7,9,1,1,A2,A1,A2,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,6,A3,10,A2,10,A3,9,A3,10,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,Y,Y,Y,,,,,3,2,1,5,4,2,6,548.33
3330,26,A1,2,5,4,1,9,1,1,NA,7,1,A3,,,,,Y,Y,A2,26,24,7,7,A1,A1,A1,A2,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,4,5,2,1,3,6,2,538.13
3331,19,A2,4,7,4,2,9,3,1,NA,2,1,A1,Y,,,,,,A1,19,11,3,8,A1,A2,A1,A4,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,7,A3,7,A2,7,A2,9,A3,10,A3,10,A3,9,2,2,2,,Y,,Y,Y,,,5,4,3,1,2,2,5,1293.53
3332,7,A1,4,7,3,1,6,1,1,NA,5,1,A2,Y,Y,,,,,A3,7,11,3,5,A2,A2,A1,A1,NA,1,2,1,NA,A3,6,A3,6,A2,6,A3,6,A2,6,A3,6,A2,6,A3,6,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,Y,,Y,,4,1,2,5,3,5,6,587.68
3333,7,A2,4,7,3,2,8,4,3,1,5,1,A1,,Y,,,,,A3,7,11,4,9,A2,A1,A1,A3,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A2,10,A2,10,A2,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,5,2,1,4,3,3,5,417.07
3334,7,A1,4,6,10,3,5,2,2,2,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,NA,2,2,3,1,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,2,1,,,Y,,Y,Y,,2,1,3,5,4,4,5,418.72
3335,18,A2,6,6,4,2,8,3,3,2,4,1,A1,,Y,,,,,A1,18,18,3,5,A1,A1,A1,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A2,10,A2,8,A2,7,A2,10,A3,10,A3,9,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,1,2,4,3,6,5,782.13
3336,19,A2,5,7,3,2,3,2,1,NA,7,1,A1,Y,Y,,,,,A2,19,9,5,6,A1,A1,A1,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A2,5,A2,5,A3,5,A3,5,A3,5,A3,5,A2,5,A3,9,2,2,1,,,Y,,Y,,,5,2,1,3,4,4,1,876.72
3338,18,A2,7,5,4,2,8,2,3,2,3,1,A1,,Y,,,,,A1,18,24,1,3,A1,A1,A2,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A3,10,A2,9,A3,9,A2,10,A3,10,A3,10,A2,10,2,1,2,,Y,Y,,Y,,,5,1,2,4,3,2,5,1313.13
3339,8,A1,4,7,2,2,6,3,1,NA,5,1,A1,,Y,,,,,A3,8,11,2,6,A2,A1,A1,A3,2,NA,1,1,NA,A3,10,A3,10,A2,9,A2,10,A2,10,A2,10,A3,8,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,Y,,Y,Y,,5,2,3,4,1,5,5,652.66
3340,7,A2,3,7,1,1,6,1,1,NA,7,1,A2,,Y,,,,,A2,7,26,5,10,A2,A1,A1,A2,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,8,A2,5,A2,8,A2,10,A3,9,A3,9,A3,9,2,2,1,,Y,Y,Y,,,,3,1,2,4,5,5,5,531.31
3341,23,A2,4,7,3,2,9,2,1,NA,1,1,A1,,,,,,Y,A1,23,23,3,7,A1,A1,A2,A4,NA,1,2,1,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,1,2,4,3,1,5,701.98
3342,23,A2,6,7,1,2,7,6,5,1,3,1,A1,Y,,,,,,A1,23,23,2,3,A1,A1,A2,A3,2,NA,1,1,NA,A3,10,A2,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,5,2,1,4,3,7,1,682
3343,26,A1,5,7,1,3,6,2,2,1,5,1,A2,,Y,,,,,A1,26,27,1,1,A1,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,5,A2,5,A2,5,A2,5,A3,5,A3,5,A3,5,A3,5,2,1,2,,,,,Y,,,5,2,1,3,4,5,5,541.91
3344,23,A2,4,7,3,2,6,3,1,NA,1,1,A1,Y,Y,,,,,A1,23,23,1,2,A2,A1,A2,A5,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,7,A3,7,A2,7,A3,7,A2,7,A3,7,A3,7,A2,7,1,1,2,,Y,,,,,,5,3,1,4,2,3,6,466.22
3345,7,A1,5,7,3,1,9,3,1,NA,7,1,A1,,Y,,,,,A2,5,5,4,10,A1,A1,A1,A1,2,NA,1,1,NA,A3,10,A2,5,A3,5,A2,5,A3,5,A2,5,A3,5,A3,5,A2,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,,,,,5,1,2,4,3,2,5,559.55
3346,26,A1,3,7,4,2,6,3,2,1,4,1,A3,,Y,,,,,A3,26,26,1,1,A1,A1,A1,A1,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,6,A3,8,A2,7,A2,7,A2,8,A3,8,A3,9,A3,9,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,Y,Y,,,5,4,2,1,3,7,1,455.11
3347,26,A2,6,7,1,2,7,5,4,1,2,1,A1,Y,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,3,1,4,2,10,1,709.68
3349,7,A1,4,7,3,2,8,3,2,1,4,1,A2,,Y,Y,,,,A2,7,9,2,2,A3,A1,A1,A1,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,9,A2,8,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,2,1,4,3,6,5,406.46
3350,7,A2,6,7,1,2,7,1,3,2,5,1,A1,,Y,,,,,A2,7,9,1,1,A2,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,8,A2,10,A3,10,A3,10,A3,6,2,2,1,,,Y,,,,,5,2,1,4,3,5,1,616.8
3351,7,A2,6,7,1,1,7,1,1,NA,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,NA,2,2,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A3,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,Y,,Y,,Y,,,5,2,1,4,3,3,5,1516.77
3352,23,A2,4,7,3,2,7,5,3,1,1,1,A1,Y,Y,,,,,A1,23,23,1,1,A1,A1,A2,A3,NA,1,2,1,NA,A3,8,A3,10,A2,10,A3,10,A2,8,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,Y,Y,Y,,,,,5,4,1,3,2,3,5,682.83
3354,7,A1,2,5,8,1,4,4,1,NA,7,4,,,Y,,,,,,NA,NA,NA,NA,,,,,NA,2,2,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,5,A2,8,A2,6,A2,7,A2,7,A2,6,A2,7,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,,,,,,5,4,2,3,1,4,5,683.71
